question_id,domain,ll_T,ll_B,ll_P,dB,dP,dBP,top1_T,top1_B,top1_P,affected_B,affected_P
2731,Psychology,387.6937318,387.69122276,387.6937318,-0.0025090400000067348,0.0,-0.0025090400000067348,n00000216,n00000216,n00000216,1,0
2732,Psychology,381.41673748,381.41671605,381.41673748,-2.143000000387474e-05,0.0,-2.143000000387474e-05,n00000216,n00000216,n00000216,1,0
2736,Psychology,389.50603855,389.50501647,389.50603855,-0.0010220800000411145,0.0,-0.0010220800000411145,n00000216,n00000216,n00000216,1,0
2745,Psychology,382.43022539,382.43042435,382.43022541,0.00019896000003427616,2.0000015865662135e-08,0.0001989400000184105,n00000143,n00000143,n00000143,1,1
2747,Psychology,395.98145088,395.99647155,395.98145088,0.015020670000012615,0.0,0.015020670000012615,n00000222,n00000222,n00000222,1,0
2751,Psychology,384.78947016,384.78722061,384.78947016,-0.002249549999987721,0.0,-0.002249549999987721,n00000216,n00000216,n00000216,1,0
2754,Psychology,379.88623968,379.81842061,379.89181922,-0.06781907000004139,0.0055795399999851725,-0.07339861000002657,n00000078,n00000078,n00000199,1,1
2755,Psychology,386.83010921,386.83003125,386.83010921,-7.795999999871128e-05,0.0,-7.795999999871128e-05,n00000265,n00000265,n00000265,1,0
2758,Psychology,385.78307282,385.95396227,385.78307282,0.17088945000000422,0.0,0.17088945000000422,n00000218,n00000218,n00000218,1,0
2759,Psychology,396.95390514,396.95383371,396.95390502,-7.142999999132371e-05,-1.2000003835055395e-07,-7.130999995297316e-05,n00000217,n00000217,n00000217,1,1
2760,Psychology,389.85250184,389.85233009,389.85250184,-0.00017174999999269858,0.0,-0.00017174999999269858,n00000216,n00000216,n00000216,1,0
2762,Psychology,389.13670188,389.13128942,389.13670188,-0.005412460000002284,0.0,-0.005412460000002284,n00000219,n00000219,n00000219,1,0
2767,Psychology,394.82993104,394.82835737,394.82993104,-0.001573670000027505,0.0,-0.001573670000027505,n00000216,n00000216,n00000216,1,0
2769,Psychology,386.73148484,386.73153009,386.73148484,4.524999997101986e-05,0.0,4.524999997101986e-05,n00000219,n00000219,n00000219,1,0
2771,Psychology,379.26445758,379.2643498,379.26445439,-0.00010778000000755128,-3.189999972619262e-06,-0.00010459000003493202,n00000217,n00000217,n00000217,1,1
2772,Psychology,386.46210596,386.46209456,386.46210522,-1.13999999484804e-05,-7.399999617518915e-07,-1.0659999986728508e-05,n00000217,n00000217,n00000217,1,1
2778,Psychology,387.61524244,388.6591913,387.61524253,1.0439488600000004,9.000001455206075e-08,1.0439487699999859,n00000218,n00000222,n00000218,1,1
2783,Psychology,395.591323,395.59126325,395.591323,-5.97499999912543e-05,0.0,-5.97499999912543e-05,n00000215,n00000215,n00000215,1,0
2784,Psychology,383.32262066,383.3256575,383.32262066,0.003036839999992935,0.0,0.003036839999992935,n00000219,n00000219,n00000219,1,0
2787,Psychology,384.63710895,384.65740908,384.63710895,0.020300129999952787,0.0,0.020300129999952787,n00000222,n00000222,n00000222,1,0
2789,Psychology,375.8508431,375.8508431,375.85083803,0.0,-5.070000042906031e-06,5.070000042906031e-06,n00000124,n00000124,n00000124,0,1
2795,Psychology,380.80278477,380.80188699,380.80278477,-0.0008977800000025127,0.0,-0.0008977800000025127,n00000218,n00000218,n00000218,1,0
2799,Psychology,395.59845859,395.58506093,395.59845859,-0.013397660000009637,0.0,-0.013397660000009637,n00000216,n00000216,n00000216,1,0
2800,Psychology,395.36557893,395.36557539,395.36557893,-3.5400000228946737e-06,0.0,-3.5400000228946737e-06,n00000215,n00000215,n00000215,1,0
2802,Psychology,384.26980902,384.26488936,384.26980902,-0.004919660000041404,0.0,-0.004919660000041404,n00000216,n00000216,n00000216,1,0
2806,Biology,391.87511861,391.87511861,391.87511858,0.0,-3.00000237984932e-08,3.00000237984932e-08,n00000125,n00000125,n00000125,0,1
2808,Biology,377.29211605,377.29211154,377.28791762,-4.509999996571423e-06,-0.0041984300000308394,0.004193920000034268,n00000104,n00000104,n00000104,1,1
2811,Biology,386.76523994,386.76523994,387.01371514,0.0,0.24847519999997303,-0.24847519999997303,n00000194,n00000194,n00000194,0,1
2812,Biology,392.57402252,392.57402252,392.56790565,0.0,-0.00611687000002803,0.00611687000002803,n00000126,n00000126,n00000126,0,1
2813,Biology,387.18268413,387.18268413,387.18508168,0.0,0.002397550000011961,-0.002397550000011961,n00000194,n00000194,n00000194,0,1
2814,Biology,381.19431237,381.19248528,381.22542225,-0.001827089999949294,0.0311098800000309,-0.03293696999998019,n00000194,n00000194,n00000194,1,1
2818,Biology,384.57382569,384.57382569,384.56754894,0.0,-0.006276749999983622,0.006276749999983622,n00000125,n00000125,n00000125,0,1
2821,Biology,381.0565646,381.0565646,381.33750842,0.0,0.2809438200000045,-0.2809438200000045,n00000124,n00000124,n00000124,0,1
2824,Biology,384.60609476,384.60609222,384.60413895,-2.540000025419431e-06,-0.0019558100000267586,0.001953270000001339,n00000126,n00000126,n00000126,1,1
2826,Biology,389.45652422,389.45660898,389.45652421,8.475999999291162e-05,-1.0000007932831068e-08,8.477000000084445e-05,n00000125,n00000125,n00000125,1,1
2829,Biology,379.51449766,379.51449766,379.51444724,0.0,-5.0420000036410784e-05,5.0420000036410784e-05,n00000124,n00000124,n00000124,0,1
2832,Biology,392.60683232,392.60683232,392.60683195,0.0,-3.700000092976552e-07,3.700000092976552e-07,n00000125,n00000125,n00000125,0,1
2851,Biology,379.74636383,379.74636383,379.74636382,0.0,-1.0000007932831068e-08,1.0000007932831068e-08,n00000186,n00000186,n00000186,0,1
2856,Biology,393.73656525,393.73656525,393.75847931,0.0,0.02191405999997187,-0.02191405999997187,n00000126,n00000126,n00000126,0,1
2858,Biology,389.92055842,389.92055842,389.92054702,0.0,-1.1400000005323818e-05,1.1400000005323818e-05,n00000040,n00000040,n00000040,0,1
2861,Biology,380.80527617,380.80527617,380.80525955,0.0,-1.661999999669206e-05,1.661999999669206e-05,n00000195,n00000195,n00000195,0,1
2865,Biology,378.00118489,378.00118489,378.00118438,0.0,-5.100000066704524e-07,5.100000066704524e-07,n00000195,n00000195,n00000195,0,1
2869,Biology,378.06753669,378.06753668,378.07929517,-1.0000007932831068e-08,0.011758480000025884,-0.011758490000033817,n00000124,n00000124,n00000124,1,1
2872,Biology,390.11128344,390.11128344,390.09365677,0.0,-0.017626670000026934,0.017626670000026934,n00000040,n00000040,n00000040,0,1
2876,Biology,376.51566724,376.51567308,376.51566723,5.839999971612997e-06,-1.0000007932831068e-08,5.849999979545828e-06,n00000083,n00000083,n00000083,1,1
2877,Biology,377.84793984,377.84793984,377.9203631,0.0,0.07242325999999366,-0.07242325999999366,n00000194,n00000194,n00000194,0,1
2885,Biology,392.21009515,392.21009515,392.21009515,0.0,0.0,0.0,n00000125,n00000125,n00000125,0,0
2889,Biology,387.20999581,387.20999581,387.20999533,0.0,-4.799999828719592e-07,4.799999828719592e-07,n00000125,n00000125,n00000125,0,1
2895,Biology,389.1685618,389.1685618,389.16856171,0.0,-9.000001455206075e-08,9.000001455206075e-08,n00000125,n00000125,n00000125,0,1
2896,Biology,395.34742028,395.34742028,395.34742028,0.0,0.0,0.0,n00000125,n00000125,n00000125,0,0
2897,Biology,377.91891073,377.91891073,377.91891071,0.0,-2.0000015865662135e-08,2.0000015865662135e-08,n00000187,n00000187,n00000187,0,1
2902,Biology,381.08432197,381.08432197,381.08423738,0.0,-8.459000002858375e-05,8.459000002858375e-05,n00000040,n00000040,n00000040,0,1
2908,Biology,391.16244053,391.16244053,391.16236575,0.0,-7.478000003402485e-05,7.478000003402485e-05,n00000040,n00000040,n00000040,0,1
2910,Biology,375.77288602,375.77288602,375.77284981,0.0,-3.620999996201135e-05,3.620999996201135e-05,n00000124,n00000124,n00000124,0,1
2911,Biology,391.39663511,391.45466851,391.39663511,0.05803339999999935,0.0,0.05803339999999935,n00000222,n00000222,n00000222,1,0
2917,Biology,395.23493883,395.23493883,395.24179893,0.0,0.006860100000039893,-0.006860100000039893,n00000126,n00000126,n00000126,0,1
2923,Biology,381.69345466,381.69345466,381.69385055,0.0,0.00039588999999295993,-0.00039588999999295993,n00000194,n00000194,n00000194,0,1
2930,Biology,393.55179915,393.55179915,393.55127993,0.0,-0.0005192200000010416,0.0005192200000010416,n00000040,n00000040,n00000040,0,1
2932,Biology,375.93563314,375.93563314,375.91928534,0.0,-0.016347800000005464,0.016347800000005464,n00000040,n00000040,n00000040,0,1
2935,Biology,381.89545958,381.89545958,381.89540144,0.0,-5.814000002146713e-05,5.814000002146713e-05,n00000186,n00000186,n00000186,0,1
2936,Biology,390.83505747,390.83505747,390.83454254,0.0,-0.0005149300000084622,0.0005149300000084622,n00000126,n00000126,n00000126,0,1
2941,Biology,374.05527378,374.05527378,374.05484061,0.0,-0.00043317000000797634,0.00043317000000797634,n00000040,n00000040,n00000040,0,1
2944,Biology,384.44314337,384.44314337,384.4372673,0.0,-0.005876069999999345,0.005876069999999345,n00000126,n00000126,n00000126,0,1
2945,Biology,382.55663221,382.55663221,382.55644676,0.0,-0.00018545000000358414,0.00018545000000358414,n00000040,n00000040,n00000040,0,1
2955,Biology,383.19777915,383.19778016,383.19777931,1.0100000054080738e-06,1.6000001323845936e-07,8.499999921696144e-07,n00000188,n00000188,n00000188,1,1
2958,Biology,390.00418415,390.00418415,390.00170799,0.0,-0.0024761600000147155,0.0024761600000147155,n00000040,n00000040,n00000040,0,1
2961,Biology,387.24710089,387.24710089,387.24709106,0.0,-9.830000010424556e-06,9.830000010424556e-06,n00000040,n00000040,n00000040,0,1
2966,Biology,377.85911736,377.85912579,377.85987376,8.429999979853164e-06,0.0007564000000002125,-0.0007479700000203593,n00000195,n00000195,n00000195,1,1
2968,Biology,374.34396915,374.34396915,374.34396914,0.0,-1.0000007932831068e-08,1.0000007932831068e-08,n00000186,n00000186,n00000186,0,1
2971,Biology,378.1079469,378.1079469,378.1753371,0.0,0.06739019999997709,-0.06739019999997709,n00000194,n00000194,n00000194,0,1
2972,Biology,378.91271977,378.91271977,379.0117121,0.0,0.0989923299999873,-0.0989923299999873,n00000124,n00000124,n00000124,0,1
2973,Biology,388.42027491,388.36678903,388.42027491,-0.053485879999982444,0.0,-0.053485879999982444,n00000142,n00000142,n00000142,1,0
2977,Biology,379.99171468,379.99171468,379.97627716,0.0,-0.015437519999977667,0.015437519999977667,n00000040,n00000040,n00000040,0,1
2984,Biology,385.76070283,385.76070283,385.75514505,0.0,-0.005557780000003731,0.005557780000003731,n00000126,n00000126,n00000126,0,1
2987,Biology,385.37058628,385.37058628,385.36796698,0.0,-0.0026192999999921085,0.0026192999999921085,n00000126,n00000126,n00000126,0,1
2988,Biology,381.74570155,381.74570155,381.74569899,0.0,-2.5599999844416743e-06,2.5599999844416743e-06,n00000040,n00000040,n00000040,0,1
2990,Biology,385.02470111,385.02470111,385.02387442,0.0,-0.0008266899999966881,0.0008266899999966881,n00000040,n00000040,n00000040,0,1
2994,Biology,382.10228061,382.10228061,382.10199352,0.0,-0.00028708999997206774,0.00028708999997206774,n00000040,n00000040,n00000040,0,1
2997,Biology,391.05096841,391.05096841,391.05085677,0.0,-0.00011164000000007945,0.00011164000000007945,n00000126,n00000126,n00000126,0,1
2998,Biology,378.58210114,378.58210114,378.58210053,0.0,-6.100000291553442e-07,6.100000291553442e-07,n00000195,n00000195,n00000195,0,1
3002,Biology,384.09665769,384.09665848,384.09417803,7.900000014160469e-07,-0.0024796599999490354,0.0024804499999504515,n00000040,n00000040,n00000040,1,1
3003,Biology,388.55207508,388.55207508,388.55205829,0.0,-1.679000001786335e-05,1.679000001786335e-05,n00000125,n00000125,n00000125,0,1
3006,Biology,389.24386816,389.24386816,389.24384624,0.0,-2.191999999467953e-05,2.191999999467953e-05,n00000040,n00000040,n00000040,0,1
3009,Biology,380.01669988,380.01669988,380.01242924,0.0,-0.004270639999958803,0.004270639999958803,n00000040,n00000040,n00000040,0,1
3012,Biology,391.84189392,391.84189397,391.84185586,4.999998282073648e-08,-3.806000000849963e-05,3.8109999991320365e-05,n00000125,n00000125,n00000125,1,1
3015,Biology,387.43999767,387.43999767,387.43999765,0.0,-2.0000015865662135e-08,2.0000015865662135e-08,n00000125,n00000125,n00000125,0,1
3016,Biology,378.82209317,378.82209317,378.82206951,0.0,-2.3660000010750082e-05,2.3660000010750082e-05,n00000186,n00000186,n00000186,0,1
3017,Biology,379.55313262,379.55313262,379.55313293,0.0,3.1000001854408765e-07,-3.1000001854408765e-07,n00000082,n00000082,n00000082,0,1
3018,Biology,375.85557803,375.85557803,375.8555953,0.0,1.7270000000735308e-05,-1.7270000000735308e-05,n00000083,n00000083,n00000083,0,1
3020,Biology,385.16408908,385.16408933,385.16408908,2.500000277905201e-07,0.0,2.500000277905201e-07,n00000158,n00000158,n00000158,1,0
3025,Biology,393.22400475,393.22400475,393.22400469,0.0,-5.999999075356754e-08,5.999999075356754e-08,n00000125,n00000125,n00000125,0,1
3029,Biology,387.60929759,387.60929759,387.60929383,0.0,-3.759999970043282e-06,3.759999970043282e-06,n00000040,n00000040,n00000040,0,1
3030,Biology,382.69741669,382.69741669,382.72558794,0.0,0.02817125000001397,-0.02817125000001397,n00000194,n00000194,n00000194,0,1
3031,Biology,387.84897824,387.84897824,387.84478885,0.0,-0.004189390000021831,0.004189390000021831,n00000040,n00000040,n00000040,0,1
3037,Biology,391.66545809,393.91225975,391.66545809,2.24680165999996,0.0,2.24680165999996,n00000215,n00000222,n00000215,1,0
3040,Biology,380.53123222,380.53123222,380.53079151,0.0,-0.000440710000020772,0.000440710000020772,n00000040,n00000040,n00000040,0,1
3045,Biology,411.13082972,411.1308297,411.13082972,-2.0000015865662135e-08,0.0,-2.0000015865662135e-08,n00000184,n00000184,n00000184,1,0
3049,Biology,391.91049249,391.91049249,391.9104912,0.0,-1.2900000001536682e-06,1.2900000001536682e-06,n00000126,n00000126,n00000126,0,1
3051,Biology,384.60783704,384.60783704,384.60122686,0.0,-0.00661017999999558,0.00661017999999558,n00000040,n00000040,n00000040,0,1
3052,Biology,390.55923466,390.55923466,390.55921876,0.0,-1.589999999396241e-05,1.589999999396241e-05,n00000125,n00000125,n00000125,0,1
3057,Biology,387.57496562,387.57496562,387.57423067,0.0,-0.0007349499999804721,0.0007349499999804721,n00000126,n00000126,n00000126,0,1
3063,Biology,383.59666589,383.59666589,383.596665,0.0,-8.900000239009387e-07,8.900000239009387e-07,n00000040,n00000040,n00000040,0,1
3064,Biology,372.40592025,372.40592025,372.39624417,0.0,-0.009676080000019738,0.009676080000019738,n00000040,n00000040,n00000040,0,1
3066,Biology,377.38895277,377.38895277,377.38933181,0.0,0.000379039999984343,-0.000379039999984343,n00000195,n00000195,n00000195,0,1
3068,Biology,383.73290505,383.73290505,383.73233214,0.0,-0.0005729100000166909,0.0005729100000166909,n00000040,n00000040,n00000040,0,1
3070,Biology,385.45072304,385.45072304,385.45072287,0.0,-1.7000002117129043e-07,1.7000002117129043e-07,n00000125,n00000125,n00000125,0,1
3073,Biology,375.63278036,375.63278036,375.63277605,0.0,-4.3100000084450585e-06,4.3100000084450585e-06,n00000083,n00000083,n00000083,0,1
3084,Biology,390.82639182,390.82639182,390.82639181,0.0,-1.0000007932831068e-08,1.0000007932831068e-08,n00000125,n00000125,n00000125,0,1
3085,Biology,378.67054027,378.67054027,378.67020821,0.0,-0.00033206000000518543,0.00033206000000518543,n00000125,n00000125,n00000125,0,1
3094,Biology,385.63240603,385.63240603,385.63235455,0.0,-5.1480000024639594e-05,5.1480000024639594e-05,n00000040,n00000040,n00000040,0,1
3105,Biology,390.1599013,390.1599013,390.15986847,0.0,-3.283000000919856e-05,3.283000000919856e-05,n00000126,n00000126,n00000126,0,1
3110,Biology,393.13685821,393.13685821,393.13685732,0.0,-8.900000239009387e-07,8.900000239009387e-07,n00000196,n00000196,n00000196,0,1
3111,Biology,388.96645086,388.96645086,388.96645086,0.0,0.0,0.0,n00000204,n00000204,n00000204,0,0
3117,Biology,391.59628641,391.59628641,391.5962666,0.0,-1.981000002615474e-05,1.981000002615474e-05,n00000126,n00000126,n00000126,0,1
3118,Biology,383.35090616,383.35090616,383.34786823,0.0,-0.0030379300000049625,0.0030379300000049625,n00000040,n00000040,n00000040,0,1
3123,Biology,390.19355068,390.19355068,390.19237966,0.0,-0.0011710200000152327,0.0011710200000152327,n00000040,n00000040,n00000040,0,1
3124,Biology,379.44863952,379.44864406,379.46343493,4.5400000203699165e-06,0.014795410000033371,-0.014790870000013001,n00000195,n00000195,n00000195,1,1
3126,Biology,380.35701844,380.35701845,380.35701616,1.0000007932831068e-08,-2.27999998969608e-06,2.289999997628911e-06,n00000083,n00000083,n00000083,1,1
3132,Biology,382.02148501,382.02135279,382.04426249,-0.00013222000001178458,0.022777480000002015,-0.0229097000000138,n00000243,n00000243,n00000243,1,1
3133,Biology,396.37406864,396.37406864,396.37406859,0.0,-5.000003966415534e-08,5.000003966415534e-08,n00000125,n00000125,n00000125,0,1
3134,Biology,386.04600812,386.04600812,386.04523625,0.0,-0.0007718699999941236,0.0007718699999941236,n00000040,n00000040,n00000040,0,1
3136,Biology,373.00036989,373.00036989,373.00037025,0.0,3.6000000136482413e-07,-3.6000000136482413e-07,n00000082,n00000082,n00000082,0,1
3138,Biology,390.1039282,390.1039282,390.10392818,0.0,-1.9999959022243274e-08,1.9999959022243274e-08,n00000125,n00000125,n00000125,0,1
3153,Biology,374.69522187,374.69522187,374.70063533,0.0,0.005413459999999759,-0.005413459999999759,n00000186,n00000186,n00000186,0,1
3158,Biology,385.37773248,385.37773248,385.45408568,0.0,0.07635319999997137,-0.07635319999997137,n00000195,n00000195,n00000195,0,1
3161,Biology,382.82837603,382.82837603,382.82837603,0.0,0.0,0.0,n00000083,n00000083,n00000083,0,0
3162,Biology,377.78286545,377.78286545,378.02977785,0.0,0.246912400000042,-0.246912400000042,n00000195,n00000195,n00000195,0,1
3167,Biology,392.05513288,392.05513288,392.05513209,0.0,-7.900000014160469e-07,7.900000014160469e-07,n00000125,n00000125,n00000125,0,1
3168,Biology,379.78314215,379.75734114,379.78313815,-0.025801010000009228,-3.999999989900971e-06,-0.025797010000019327,n00000221,n00000221,n00000221,1,1
3176,Biology,380.72707382,380.72707382,380.74748305,0.0,0.020409230000041134,-0.020409230000041134,n00000195,n00000195,n00000195,0,1
